지역코드,동코드,level,코드명
42050,04008,3,원남면 길곡리
42050,04500,3,근남면
42050,04501,3,근남면 노음리
42050,04502,3,근남면 수산리
42050,04503,3,근남면 행곡리
42050,04504,3,근남면 수곡리
42050,04505,3,근남면 구산리
42050,04506,3,근남면 진복리
42050,04507,3,근남면 산포리
42050,05000,3,기성면
42050,05001,3,기성면 척산리
42050,05002,3,기성면 기성리
42050,05003,3,기성면 사동리
42050,05004,3,기성면 망양리
42050,05005,3,기성면 삼산리
42050,05006,3,기성면 방율리
42050,05007,3,기성면 이평리
42050,05008,3,기성면 다천리
42050,05009,3,기성면 정명리
42050,05010,3,기성면 황보리
42050,05011,3,기성면 구산리
42050,05012,3,기성면 봉산리
42050,05500,3,평해면
42050,05501,3,평해면 평해리
42050,05502,3,평해면 학곡리
42050,05503,3,평해면 삼달리
42050,05504,3,평해면 오곡리
42050,05505,3,평해면 월송리
42050,05506,3,평해면 직산리
42050,05507,3,평해면 거일리
42050,05508,3,평해면 후포리
42050,05509,3,평해면 삼율리
42050,05510,3,평해면 금음리
42050,06000,3,온정면
42050,06001,3,온정면 소태리
42050,06002,3,온정면 온정리
42050,06003,3,온정면 조금리
42050,06004,3,온정면 덕산리
42050,06005,3,온정면 금천리
42050,06006,3,온정면 광품리
42050,06007,3,온정면 선구리
42050,06008,3,온정면 외선미리
42050,06009,3,온정면 본신리
42050,06010,3,온정면 덕인리
42110,00000,2,춘천시
42110,10100,3,봉의동
42110,10200,3,요선동
42110,10300,3,낙원동
42110,10400,3,중앙로1가
42110,10500,3,중앙로2가
42110,10600,3,중앙로3가
42110,10700,3,옥천동
42110,10800,3,조양동
42110,10900,3,죽림동
42110,11000,3,운교동
42110,11100,3,약사동
42110,11200,3,효자동
42110,11300,3,소양로1가
42110,11400,3,소양로2가
42110,11500,3,소양로3가
42110,11600,3,소양로4가
42110,11700,3,근화동
42110,11800,3,우두동
42110,11900,3,사농동
42110,12000,3,후평동
42110,12100,3,온의동
42110,12200,3,교동
42110,12300,3,퇴계동
42110,12400,3,석사동
42110,12500,3,삼천동
42110,12600,3,칠전동
42110,12700,3,송암동
42110,12800,3,신동
42110,12900,3,중도동
42110,25000,3,신북읍
42110,25021,3,신북읍 율문리
42110,25022,3,신북읍 천전리
42110,25023,3,신북읍 유포리
42110,25024,3,신북읍 산천리
42110,25025,3,신북읍 발산리
42110,25026,3,신북읍 지내리
42110,25027,3,신북읍 용산리
42110,31000,3,동면
42110,31021,3,동면 지내리
42110,31022,3,동면 만천리
42110,31023,3,동면 장학리
42110,31024,3,동면 감정리
42110,31025,3,동면 월곡리
42110,31026,3,동면 품안리
42110,31027,3,동면 품걸리
42110,31028,3,동면 신이리
42110,31029,3,동면 평촌리
42110,31030,3,동면 상걸리
42110,32000,3,동산면
42110,32021,3,동산면 조양리
42110,32022,3,동산면 봉명리
42110,32023,3,동산면 원창리
42110,32024,3,동산면 군자리
42110,33000,3,신동면
42110,33021,3,신동면 의암리
42110,33022,3,신동면 팔미리
42110,33023,3,신동면 혈동리
42110,33024,3,신동면 증리
42110,33025,3,신동면 정족리
42110,34000,3,남면
42110,34021,3,남면 관천리
42110,34022,3,남면 박암리
42110,34023,3,남면 가정리
42110,34024,3,남면 발산리
42110,34025,3,남면 후동리
42110,34026,3,남면 추곡리
42110,34027,3,남면 한덕리
42110,35000,3,서면
42110,35021,3,서면 현암리
42110,35022,3,서면 금산리
42110,35023,3,서면 신매리
42110,35024,3,서면 서상리
42110,35025,3,서면 오월리
42110,35026,3,서면 월송리
42110,35027,3,서면 방동리
42110,35028,3,서면 덕두원리
42110,35029,3,서면 당림리
42110,35030,3,서면 안보리
42110,36000,3,사북면
42110,36021,3,사북면 신포리
42110,36022,3,사북면 지촌리
42110,36023,3,사북면 오탄리
42110,36024,3,사북면 가일리
42110,36025,3,사북면 원평리
42110,36026,3,사북면 지암리
42110,36027,3,사북면 고탄리
42110,36028,3,사북면 고성리
42110,36029,3,사북면 송암리
42110,36030,3,사북면 인람리
42110,37000,3,신북면
42110,37021,3,신북면 율문리
42110,37022,3,신북면 천전리
42110,37023,3,신북면 유포리
42110,37024,3,신북면 산천리
42110,37025,3,신북면 발산리
42110,37026,3,신북면 지내리
42110,37027,3,신북면 용산리
42110,38000,3,북산면
42110,38021,3,북산면 내평리
42110,38022,3,북산면 청평리
42110,38023,3,북산면 부귀리
42110,38024,3,북산면 추곡리
42110,38025,3,북산면 오항리
42110,38026,3,북산면 물로리
42110,38027,3,북산면 조교리
42110,38028,3,북산면 대동리
42110,38029,3,북산면 대곡리
42110,38030,3,북산면 추전리
42110,39000,3,동내면
42110,39021,3,동내면 거두리
42110,39022,3,동내면 신촌리
42110,39023,3,동내면 고은리
42110,39024,3,동내면 사암리
42110,39025,3,동내면 학곡리
42110,40000,3,남산면
42110,40021,3,남산면 통곡리
42110,40022,3,남산면 광판리
42110,40023,3,남산면 행촌리
42110,40024,3,남산면 수동리
42110,40025,3,남산면 창촌리
42110,40026,3,남산면 방곡리
42110,40027,3,남산면 강촌리
42110,40028,3,남산면 서천리
42110,40029,3,남산면 백양리
42110,40030,3,남산면 방하리
42110,40031,3,남산면 산수리
42110,90100,3,중앙동
42110,90200,3,조운동
42110,90300,3,소락동
42110,90400,3,소양동
42110,90500,3,호반동
42110,90600,3,후평1동
42110,90700,3,후평2동
42110,90800,3,효자1동
42110,90900,3,효자2동
42110,91000,3,효자3동
42110,91100,3,칠송동
42110,91200,3,사우동
42130,00000,2,원주시
42130,10100,3,중앙동
42130,10200,3,평원동
42130,10300,3,원동
42130,10400,3,인동
42130,10500,3,개운동
42130,10600,3,명륜동
42130,10700,3,단구동
42130,10800,3,일산동
42130,10900,3,학성동
42130,11000,3,단계동
42130,11100,3,우산동
42130,11200,3,태장동
42130,11300,3,봉산동
42130,11400,3,행구동
42130,11500,3,무실동
42130,11600,3,관설동
42130,11700,3,반곡동
42130,11800,3,가현동
42130,25000,3,문막읍
42130,25021,3,문막읍 문막리
42130,25022,3,문막읍 동화리
42130,25023,3,문막읍 비두리
42130,25024,3,문막읍 취병리
42130,25025,3,문막읍 궁촌리
42130,25026,3,문막읍 건등리
42130,25027,3,문막읍 후용리
42130,25028,3,문막읍 포진리
42130,25029,3,문막읍 반계리
42130,25030,3,문막읍 대둔리
42130,31000,3,소초면
42130,31021,3,소초면 평장리
42130,31022,3,소초면 의관리
42130,31023,3,소초면 장양리
42130,31024,3,소초면 흥양리
42130,31025,3,소초면 수암리
42130,31026,3,소초면 교항리
42130,31027,3,소초면 둔둔리
42130,31028,3,소초면 학곡리
42130,32000,3,호저면
42130,32021,3,호저면 주산리
42130,32022,3,호저면 고산리
42130,32023,3,호저면 대덕리
42130,32024,3,호저면 광격리
42130,32025,3,호저면 만종리
42130,32026,3,호저면 옥산리
42130,32027,3,호저면 무장리
42130,32028,3,호저면 용곡리
42130,32029,3,호저면 산현리
42130,32030,3,호저면 매호리
42130,33000,3,지정면
42130,33021,3,지정면 간현리
42130,33022,3,지정면 안창리
42130,33023,3,지정면 가곡리
42130,33024,3,지정면 판대리
42130,33025,3,지정면 신평리
42130,33026,3,지정면 월송리
42130,33027,3,지정면 보통리
42130,34000,3,문막면
42130,34021,3,문막면 문막리
42130,34022,3,문막면 동화리
42130,34023,3,문막면 비두리
42130,34024,3,문막면 취병리
42130,34025,3,문막면 궁촌리
42130,34026,3,문막면 건등리
42130,34027,3,문막면 후용리
42130,34028,3,문막면 포진리
42130,34029,3,문막면 반계리
42130,34030,3,문막면 대둔리
42130,35000,3,부론면
42130,35021,3,부론면 법천리
42130,35022,3,부론면 손곡리
42130,35023,3,부론면 정산리
42130,35024,3,부론면 흥호리
42130,35025,3,부론면 노림리
42130,35026,3,부론면 단강리
42130,36000,3,귀래면
42130,36021,3,귀래면 운남리
42130,36022,3,귀래면 귀래리
42130,36023,3,귀래면 운계리
42130,36024,3,귀래면 주포리
42130,36025,3,귀래면 용암리
42130,37000,3,흥업면
42130,37021,3,흥업면 흥업리
42130,37022,3,흥업면 매지리
42130,37023,3,흥업면 사제리
42130,37024,3,흥업면 대안리
42130,38000,3,판부면
42130,38021,3,판부면 금대리
42130,38022,3,판부면 서곡리
42130,38023,3,판부면 신촌리
42130,39000,3,신림면
42130,39021,3,신림면 신림리
42130,39022,3,신림면 금창리
42130,39023,3,신림면 구학리
42130,39024,3,신림면 용암리
42130,39025,3,신림면 성남리
42130,39026,3,신림면 황둔리
42130,39027,3,신림면 송계리
42130,90100,3,중평동
42130,90200,3,원인동
42130,90300,3,학성1동
42130,90400,3,학성2동
42130,90500,3,태장1동
42130,90600,3,태장2동
42130,90700,3,봉산1동
42130,90800,3,봉산2동
42150,00000,2,강릉시
42150,10100,3,홍제동
42150,10200,3,남문동
42150,10300,3,명주동
42150,10400,3,성내동
42150,10500,3,임당동
42150,10600,3,금학동
42150,10700,3,용강동
42150,10800,3,성남동
42150,10900,3,옥천동
42150,11000,3,교동
42150,11100,3,포남동
42150,11200,3,초당동
42150,11300,3,강문동
42150,11400,3,송정동
42150,11500,3,견소동
42150,11600,3,내곡동
42150,11700,3,회산동
42150,11800,3,장현동
42150,11900,3,박월동
42150,12000,3,담산동
42150,12100,3,노암동
42150,12200,3,유산동
42150,12300,3,월호평동
42150,12400,3,신석동
42150,12500,3,입암동
42150,12600,3,청량동
42150,12700,3,두산동
42150,12800,3,학동
42150,12900,3,병산동
42150,13000,3,남항진동
42150,13100,3,유천동
42150,13200,3,지변동
42150,13300,3,죽헌동
42150,13400,3,대전동
42150,13500,3,운정동
42150,13600,3,난곡동
42150,13700,3,저동
42150,13800,3,안현동
42150,13900,3,운산동
42150,25000,3,주문진읍
42150,25021,3,주문진읍 주문리
42150,25022,3,주문진읍 교항리
42150,25023,3,주문진읍 장덕리
42150,25024,3,주문진읍 삼교리
42150,25025,3,주문진읍 향호리
42150,31000,3,성산면
42150,31021,3,성산면 구산리
42150,31022,3,성산면 관음리
42150,31023,3,성산면 금산리
42150,31024,3,성산면 위촌리
42150,31025,3,성산면 송암리
42150,31026,3,성산면 보광리
42150,31027,3,성산면 어흘리
42150,31028,3,성산면 오봉리
42150,31029,3,성산면 산북리
42150,32000,3,왕산면
42150,32021,3,왕산면 도마리
42150,32022,3,왕산면 목계리
42150,32023,3,왕산면 왕산리
42150,32024,3,왕산면 고단리
42150,32025,3,왕산면 송현리
42150,32026,3,왕산면 대기리
42150,33000,3,구정면
42150,33021,3,구정면 여찬리
42150,33022,3,구정면 학산리
42150,33023,3,구정면 구정리
42150,33024,3,구정면 금광리
42150,33025,3,구정면 어단리
42150,33026,3,구정면 덕현리
42150,33027,3,구정면 제비리
42150,34000,3,강동면
42150,34021,3,강동면 상시동리
42150,34022,3,강동면 모전리
42150,34023,3,강동면 안인리
42150,34024,3,강동면 안인진리
42150,34025,3,강동면 임곡리
42150,34026,3,강동면 하시동리
42150,34028,3,강동면 정동진리
42150,34029,3,강동면 심곡리
42150,34030,3,강동면 산성우리
42150,34031,3,강동면 언별리
42150,35000,3,옥계면
42150,35021,3,옥계면 현내리
42150,35022,3,옥계면 천남리
42150,35023,3,옥계면 주수리
42150,35024,3,옥계면 도직리
42150,35025,3,옥계면 조산리
42150,35026,3,옥계면 남양리
42150,35027,3,옥계면 북동리
42150,35028,3,옥계면 낙풍리
42150,35029,3,옥계면 금진리
42150,35030,3,옥계면 산계리
42150,36000,3,사천면
42150,36021,3,사천면 미노리
42150,36022,3,사천면 노동리
42150,36023,3,사천면 석교리
42150,36024,3,사천면 판교리
42150,36025,3,사천면 사천진리
42150,36026,3,사천면 덕실리
42150,36027,3,사천면 방동리
42150,36028,3,사천면 산대월리
42150,36029,3,사천면 사기막리
42150,37000,3,연곡면
42150,37021,3,연곡면 방내리
42150,37022,3,연곡면 영진리
42150,37023,3,연곡면 동덕리
42150,37024,3,연곡면 송림리
42150,37025,3,연곡면 행정리
42150,37026,3,연곡면 신왕리
42150,37027,3,연곡면 유등리
42150,37028,3,연곡면 삼산리
42150,37029,3,연곡면 퇴곡리
42150,90100,3,중앙동
42150,90200,3,교1동
42150,90300,3,교2동
42150,90400,3,죽전동
42170,00000,2,동해시
42170,10100,3,천곡동
42170,10200,3,평릉동
42170,10300,3,송정동
42170,10400,3,용정동
42170,10500,3,지흥동
42170,10600,3,효가동
42170,10700,3,동회동
42170,10800,3,나안동
42170,10900,3,쇄운동
42170,11000,3,부곡동
42170,11100,3,발한동
42170,11200,3,북평동
42170,11300,3,구미동
42170,11400,3,추암동
42170,11500,3,구호동
42170,11600,3,단봉동
42170,11700,3,지가동
42170,11800,3,이도동
42170,11900,3,귀운동
42170,12000,3,대구동
42170,12100,3,호현동
42170,12200,3,내동
42170,12300,3,묵호진동
42170,12400,3,삼화동
42170,12500,3,이기동
42170,12600,3,이로동
42170,12700,3,어달동
42170,12800,3,대진동
42170,12900,3,망상동
42170,13000,3,심곡동
42170,13100,3,초구동
42170,13200,3,괴란동
42170,13300,3,만우동
42170,13400,3,신흥동
42170,13500,3,비천동
42170,13600,3,달방동
42170,90100,3,북삼동
42170,90200,3,동호동
42170,90300,3,향로동
42170,90400,3,사문동
42170,90500,3,묵호동
42170,90600,3,이원동
42170,90700,3,삼흥동
42190,00000,2,태백시
42190,10100,3,황지동
42190,10200,3,장성동
42190,10300,3,금천동
42190,10400,3,철암동
42190,10500,3,문곡동
42190,10600,3,동점동
42190,10700,3,소도동
42190,10800,3,혈동
42190,10900,3,화전동
42190,11000,3,적각동
42190,11100,3,창죽동
42190,11200,3,통동
42190,11300,3,백산동
42190,11400,3,원동
42190,11500,3,상사미동
42190,11600,3,하사미동
42190,11700,3,조탄동
42190,90100,3,황지1동
42190,90200,3,황지2동
42190,90300,3,황지3동
42190,90400,3,상장동
42190,90500,3,화광동
42190,90600,3,계산동
42190,90700,3,철암1동
42190,90800,3,철암2동
42190,90900,3,연화동
42190,91000,3,화전1동
42190,91100,3,화전2동
42210,00000,2,속초시
42210,10100,3,영랑동
42210,10200,3,동명동
42210,10300,3,중앙동
42210,10400,3,금호동
42210,10500,3,청학동
42210,10600,3,교동
42210,10700,3,노학동
42210,10800,3,조양동
42210,10900,3,청호동
42210,11000,3,대포동
42210,11100,3,도문동
42210,11200,3,설악동
42210,11300,3,장사동
42210,11400,3,사진동
42210,90100,3,장사동
42230,00000,2,삼척시
42230,00100,3,자지동
42230,10100,3,성내동
42230,10200,3,성북동
42230,10300,3,읍상동
42230,10400,3,읍중동
42230,10500,3,당저동
42230,10600,3,교동
42230,10700,3,갈천동
42230,10800,3,증산동
42230,10900,3,우지동
42230,11000,3,마달동
42230,11100,3,자원동
42230,11200,3,평전동
42230,11300,3,등봉동
42230,11400,3,도경동
42230,11500,3,마평동
42230,11600,3,오사동
42230,11700,3,건지동
42230,11800,3,원당동
42230,11900,3,성남동
42230,12000,3,남양동
42230,12100,3,사직동
42230,12200,3,오분동
42230,12300,3,적노동
42230,12400,3,조비동
42230,12500,3,정상동
42230,12600,3,정하동
42230,12700,3,근산동
42230,25000,3,도계읍
42230,25021,3,도계읍 발이리
42230,25022,3,도계읍 차구리
42230,25023,3,도계읍 고사리
42230,25024,3,도계읍 산기리
42230,25025,3,도계읍 무건리
42230,25026,3,도계읍 한내리
42230,25027,3,도계읍 늑구리
42230,25028,3,도계읍 점리
42230,25029,3,도계읍 마교리
42230,25030,3,도계읍 도계리
42230,25031,3,도계읍 상덕리
42230,25032,3,도계읍 황조리
42230,25033,3,도계읍 전두리
42230,25034,3,도계읍 흥전리
42230,25035,3,도계읍 심포리
42230,25036,3,도계읍 구사리
42230,25037,3,도계읍 신리
42230,25300,3,원덕읍
42230,25321,3,원덕읍 갈남리
42230,25322,3,원덕읍 임원리
42230,25323,3,원덕읍 노곡리
42230,25324,3,원덕읍 이천리
42230,25325,3,원덕읍 옥원리
42230,25326,3,원덕읍 호산리
42230,25327,3,원덕읍 월천리
42230,25328,3,원덕읍 노경리
42230,25329,3,원덕읍 축천리
42230,25330,3,원덕읍 사곡리
42230,25331,3,원덕읍 기곡리
42230,25332,3,원덕읍 산양리
42230,25398,3,원덕읍 비화리
42230,25399,3,원덕읍 길곡리
42230,31000,3,근덕면
42230,31021,3,근덕면 상맹방리
42230,31022,3,근덕면 하맹방리
42230,31023,3,근덕면 금계리
42230,31024,3,근덕면 교가리
42230,31025,3,근덕면 교곡리
42230,31026,3,근덕면 덕산리
42230,31027,3,근덕면 부남리
42230,31028,3,근덕면 광태리
42230,31029,3,근덕면 동막리
42230,31030,3,근덕면 궁촌리
42230,31031,3,근덕면 매원리
42230,31032,3,근덕면 초곡리
42230,31033,3,근덕면 용화리
42230,31034,3,근덕면 장호리
42230,31075,3,근덕면 본촌리
42230,31076,3,근덕면 심방리
42230,31077,3,근덕면 연봉리
42230,31078,3,근덕면 방림리
42230,31079,3,근덕면 초당리
42230,31080,3,근덕면 시동리
42230,31081,3,근덕면 재동리
42230,31082,3,근덕면 옥계리
42230,31083,3,근덕면 오리
42230,31084,3,근덕면 도원리
42230,31085,3,근덕면 무릉리
42230,31086,3,근덕면 시목리
42230,31087,3,근덕면 신리
42230,31088,3,근덕면 대진리
42230,31089,3,근덕면 내평리
42230,31090,3,근덕면 양리
42230,31091,3,근덕면 대평리
42230,31092,3,근덕면 본동리
42230,31093,3,근덕면 성지리
42230,31094,3,근덕면 추천리
42230,31095,3,근덕면 선흥리
42230,31096,3,근덕면 양지리
42230,31097,3,근덕면 구마리
42230,31098,3,근덕면 원평리
42230,31099,3,근덕면 운암리
42230,32000,3,하장면
42230,32021,3,하장면 중봉리
42230,32022,3,하장면 번천리
42230,32023,3,하장면 숙암리
42230,32024,3,하장면 광동리
42230,32025,3,하장면 장전리
42230,32026,3,하장면 추동리
42230,32027,3,하장면 한소리
42230,32028,3,하장면 토산리
42230,32029,3,하장면 갈전리
42230,32030,3,하장면 공전리
42230,32031,3,하장면 둔전리
42230,32032,3,하장면 역둔리
42230,32033,3,하장면 대전리
42230,32034,3,하장면 어리
42230,32035,3,하장면 판문리
42230,32036,3,하장면 용연리
42230,33000,3,노곡면
42230,33021,3,노곡면 여삼리
42230,33022,3,노곡면 상천기리
42230,33023,3,노곡면 하반천리
42230,33024,3,노곡면 상반천리
42230,33025,3,노곡면 우발리
42230,33026,3,노곡면 고자리
42230,33027,3,노곡면 하월산리
42230,33028,3,노곡면 개산리
42230,33029,3,노곡면 상월산리
42230,33030,3,노곡면 하군천리
42230,33031,3,노곡면 상군천리
42230,33032,3,노곡면 둔달리
42230,33033,3,노곡면 주지리
42230,33034,3,노곡면 하마읍리
42230,33035,3,노곡면 중마읍리
42230,33036,3,노곡면 상마읍리
42230,34000,3,미로면
42230,34021,3,미로면 무사리
42230,34022,3,미로면 사둔리
42230,34023,3,미로면 하거노리
42230,34024,3,미로면 상거노리
42230,34025,3,미로면 상정리
42230,34026,3,미로면 하정리
42230,34027,3,미로면 천기리
42230,34028,3,미로면 활기리
42230,34029,3,미로면 하사전리
42230,34030,3,미로면 동산리
42230,34031,3,미로면 상사전리
42230,34032,3,미로면 삼거리
42230,34033,3,미로면 고천리
42230,34034,3,미로면 내미로리
42230,35000,3,가곡면
42230,35021,3,가곡면 오목리
42230,35022,3,가곡면 탕곡리
42230,35023,3,가곡면 오저리
42230,35024,3,가곡면 풍곡리
42230,35025,3,가곡면 동활리
42230,36000,3,신기면
42230,36021,3,신기면 신기리
42230,36022,3,신기면 서하리
42230,36023,3,신기면 고무릉리
42230,36024,3,신기면 대이리
42230,36025,3,신기면 대기리
42230,36026,3,신기면 안의리
42230,36027,3,신기면 대평리
42230,36028,3,신기면 마차리
42230,90100,3,월계동
42230,90200,3,정라동
42230,90300,3,도원동
42710,31000,3,동면
42710,31021,3,동면 지내리
42710,31022,3,동면 만천리
42710,31023,3,동면 장학리
42710,31024,3,동면 감정리
42710,31025,3,동면 월곡리
42710,31026,3,동면 품안리
42710,31027,3,동면 품걸리
42710,31028,3,동면 신이리
42710,31029,3,동면 평촌리
42710,31030,3,동면 상걸리
42710,32000,3,동산면
42710,32001,3,동산면 풍천리
42710,32002,3,동산면 북방리
42710,32021,3,동산면 조양리
42710,32022,3,동산면 봉명리
42710,32023,3,동산면 원창리
42710,32024,3,동산면 군자리
42710,33000,3,신동면
42710,33001,3,신동면 칠전리
42710,33002,3,신동면 송암리
42710,33003,3,신동면 삼천리
42710,33021,3,신동면 의암리
42710,33022,3,신동면 팔미리
42710,33023,3,신동면 혈동리
42710,33024,3,신동면 증리
42710,33025,3,신동면 정족리
42710,33026,3,신동면 거두리
42710,33027,3,신동면 신촌리
42710,33028,3,신동면 고은리
42710,33029,3,신동면 사암리
42710,33030,3,신동면 학곡리
42710,34000,3,남면
42710,34001,3,남면 송정리
42710,34021,3,남면 관천리
42710,34022,3,남면 박암리
42710,34023,3,남면 가정리
42710,34024,3,남면 발산리
42710,34025,3,남면 후동리
42710,34026,3,남면 추곡리
42710,34027,3,남면 한덕리
42710,34028,3,남면 통곡리
42710,34029,3,남면 광판리
42710,34030,3,남면 행촌리
42710,34031,3,남면 수동리
42710,34032,3,남면 창촌리
42710,34033,3,남면 방곡리
42710,34034,3,남면 강촌리
42710,34035,3,남면 서천리
42710,34036,3,남면 백양리
42710,34037,3,남면 방하리
42710,35000,3,서면
42710,35021,3,서면 현암리
42710,35022,3,서면 금산리
42710,35023,3,서면 신매리
42710,35024,3,서면 서상리
42710,35025,3,서면 오월리
42710,35026,3,서면 월송리
42710,35027,3,서면 방동리
42710,35028,3,서면 덕두원리
42710,35029,3,서면 당림리
42710,35030,3,서면 안보리
42710,36000,3,사북면
42710,36021,3,사북면 신포리
42710,36022,3,사북면 지촌리
42710,36023,3,사북면 오탄리
42710,36024,3,사북면 가일리
42710,36025,3,사북면 원평리
42710,36026,3,사북면 지암리
42710,36027,3,사북면 고탄리
42710,36028,3,사북면 고성리
42710,36029,3,사북면 송암리
42710,36030,3,사북면 인람리
42710,37000,3,신북면
42710,37001,3,신북면 신동리
42710,37021,3,신북면 율문리
42710,37022,3,신북면 천전리
42710,37023,3,신북면 유포리
42710,37024,3,신북면 산천리
42710,37025,3,신북면 발산리
42710,37026,3,신북면 지내리
42710,37027,3,신북면 용산리
42710,38000,3,북산면
42710,38001,3,북산면 수산리
42710,38021,3,북산면 내평리
42710,38022,3,북산면 청평리
42710,38023,3,북산면 부귀리
42710,38024,3,북산면 추곡리
42710,38025,3,북산면 오항리
42710,38026,3,북산면 물로리
42710,38027,3,북산면 조교리
42710,38028,3,북산면 대동리
42710,38029,3,북산면 대곡리
42710,38030,3,북산면 추전리
42710,39000,3,동내면
42710,39021,3,동내면 거두리
42710,39022,3,동내면 신촌리
42710,39023,3,동내면 고은리
42710,39024,3,동내면 사암리
42710,39025,3,동내면 학곡리
42710,40000,3,남산면
42710,40021,3,남산면 통곡리
42710,40022,3,남산면 광판리
42710,40023,3,남산면 행촌리
42710,40024,3,남산면 수동리
42710,40025,3,남산면 창촌리
42710,40026,3,남산면 방곡리
42710,40027,3,남산면 강촌리
42710,40028,3,남산면 서천리
42710,40029,3,남산면 백양리
42710,40030,3,남산면 방하리
42715,31000,3,동면
42715,31021,3,동면 지내리
42715,31022,3,동면 만천리
42715,31023,3,동면 장학리
42715,31024,3,동면 감정리
42715,31025,3,동면 월곡리
42715,31026,3,동면 품안리
42715,31027,3,동면 품걸리
42715,31028,3,동면 신이리
42715,31029,3,동면 평촌리
42715,31030,3,동면 상걸리
42715,32000,3,동산면
42715,32021,3,동산면 조양리
42715,32022,3,동산면 봉명리
42715,32023,3,동산면 원창리
42715,32024,3,동산면 군자리
42715,33000,3,신동면
42715,33021,3,신동면 의암리
42715,33022,3,신동면 팔미리
42715,33023,3,신동면 혈동리
42715,33024,3,신동면 증리
42715,33025,3,신동면 정족리
42715,34000,3,남면
42715,34021,3,남면 관천리
42715,34022,3,남면 박암리
42715,34023,3,남면 가정리
42715,34024,3,남면 발산리
42715,34025,3,남면 후동리
42715,34026,3,남면 추곡리
42715,34027,3,남면 한덕리
42715,35000,3,서면
42715,35021,3,서면 현암리
42715,35022,3,서면 금산리
42715,35023,3,서면 신매리
42715,35024,3,서면 서상리
42715,35025,3,서면 오월리
42715,35026,3,서면 월송리
42715,35027,3,서면 방동리
42715,35028,3,서면 덕두원리
42715,35029,3,서면 당림리
42715,35030,3,서면 안보리
42715,36000,3,사북면
42715,36021,3,사북면 신포리
42715,36022,3,사북면 지촌리
42715,36023,3,사북면 오탄리
42715,36024,3,사북면 가일리
42715,36025,3,사북면 원평리
42715,36026,3,사북면 지암리
42715,36027,3,사북면 고탄리
42715,36028,3,사북면 고성리
42715,36029,3,사북면 송암리
42715,36030,3,사북면 인람리
42715,37000,3,신북면
42715,37021,3,신북면 율문리
42715,37022,3,신북면 천전리
42715,37023,3,신북면 유포리
42715,37024,3,신북면 산천리
42715,37025,3,신북면 발산리
42715,37026,3,신북면 지내리
42715,37027,3,신북면 용산리
42715,38000,3,북산면
42715,38021,3,북산면 내평리
42715,38022,3,북산면 청평리
42715,38023,3,북산면 부귀리
42715,38024,3,북산면 추곡리
42715,38025,3,북산면 오항리
42715,38026,3,북산면 물로리
42715,38027,3,북산면 조교리
42715,38028,3,북산면 대동리
42715,38029,3,북산면 대곡리
42715,38030,3,북산면 추전리
42715,39000,3,동내면
42715,39021,3,동내면 거두리
42715,39022,3,동내면 신촌리
42715,39023,3,동내면 고은리
42715,39024,3,동내면 사암리
42715,39025,3,동내면 학곡리
42715,40000,3,남산면
42715,40021,3,남산면 통곡리
42715,40022,3,남산면 광판리
42715,40023,3,남산면 행촌리
42715,40024,3,남산면 수동리
42715,40025,3,남산면 창촌리
42715,40026,3,남산면 방곡리
42715,40027,3,남산면 강촌리
42715,40028,3,남산면 서천리
42715,40029,3,남산면 백양리
42715,40030,3,남산면 방하리
42720,00000,2,홍천군
42720,03000,3,홍천면
42720,03001,3,홍천면 희망리
42720,03002,3,홍천면 진리
42720,03003,3,홍천면 신대장리
42720,03004,3,홍천면 갈마곡리
42720,03005,3,홍천면 검율리
42720,03006,3,홍천면 와동리
42720,03007,3,홍천면 결운리
42720,03008,3,홍천면 태학리
42720,03009,3,홍천면 연봉리
42720,03010,3,홍천면 하오안리
42720,03011,3,홍천면 장전평리
42720,03012,3,홍천면 삼마치리
42720,03013,3,홍천면 상오안리
42720,25000,3,홍천읍
42720,25021,3,홍천읍 진리
42720,25022,3,홍천읍 신장대리
42720,25023,3,홍천읍 희망리
42720,25024,3,홍천읍 갈마곡리
42720,25025,3,홍천읍 검율리
42720,25026,3,홍천읍 와동리
42720,25027,3,홍천읍 결운리
42720,25028,3,홍천읍 태학리
42720,25029,3,홍천읍 연봉리
42720,25030,3,홍천읍 하오안리
42720,25031,3,홍천읍 장전평리
42720,25032,3,홍천읍 삼마치리
42720,25033,3,홍천읍 상오안리
42720,31000,3,화촌면
42720,31021,3,화촌면 송정리
42720,31022,3,화촌면 내삼포리
42720,31023,3,화촌면 성산리
42720,31024,3,화촌면 야시대리
42720,31025,3,화촌면 주음치리
42720,31026,3,화촌면 군업리
42720,31027,3,화촌면 장평리
42720,31028,3,화촌면 굴운리
42720,31029,3,화촌면 구성포리
42720,31030,3,화촌면 풍천리
42720,31031,3,화촌면 외삼포리
42720,32000,3,두촌면
42720,32001,3,두촌면 천치리
42720,32021,3,두촌면 철정리
42720,32022,3,두촌면 역내리
42720,32023,3,두촌면 천현리
42720,32024,3,두촌면 자은리
42720,32025,3,두촌면 원동리
42720,32026,3,두촌면 장남리
42720,32027,3,두촌면 괘석리
42720,33000,3,내촌면
42720,33021,3,내촌면 물걸리
42720,33022,3,내촌면 와야리
42720,33023,3,내촌면 서곡리
42720,33024,3,내촌면 도관리
42720,33025,3,내촌면 답풍리
42720,33026,3,내촌면 화상대리
